PlayerID,player_height,player_weight,Unnamed: 0,team_abbreviation,age,college,country,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season_index,seasons_total
2151,205.74,102.0582,7523,CLE,25.0,,Israel,1,23,43,4.0,2.7,0.7,-6.4,0.0409999999999999,0.217,0.179,0.486,0.093,4,10
2151,205.74,102.0582,8043,HOU,26.0,,Israel,1,23,71,6.9,3.7,1.2,6.2,0.05,0.165,0.181,0.528,0.105,5,10
2151,205.74,102.0582,8124,SAC,27.0,,Israel,1,23,67,8.9,3.9,1.5,-5.8,0.046,0.157,0.186,0.58,0.121,6,10
2151,205.74,102.0582,8989,SAC,28.0,,Israel,1,23,69,11.8,5.9,1.4,-0.2,0.034,0.196,0.177,0.5870000000000001,0.074,7,10
2151,205.74,102.0582,9109,MIN,29.0,,Israel,1,23,36,5.2,3.1,1.0,-8.4,0.047,0.1669999999999999,0.14,0.526,0.087,8,10
2151,205.74,102.0582,9792,GSW,30.0,,Israel,1,23,53,5.7,3.8,1.0,3.2,0.044,0.205,0.157,0.632,0.099,9,10
2151,205.74,102.0582,10535,MEM,31.0,,Israel,1,23,36,6.3,3.2,0.7,1.1,0.033,0.184,0.17,0.606,0.077,10,10
2165,198.12,99.79024,5905,NJN,23.0,Louisville,USA,1,11,78,8.4,4.5,2.9,-8.3,0.0289999999999999,0.2019999999999999,0.217,0.4589999999999999,0.2239999999999999,1,4
2165,198.12,99.79024,6451,HOU,24.0,Louisville,USA,1,11,21,5.0,2.4,1.8,-13.6,0.015,0.198,0.242,0.427,0.244,2,4
2165,198.12,99.79024,7120,SAC,25.0,Louisville,USA,1,11,30,7.1,3.4,2.2,-8.1,0.026,0.177,0.216,0.488,0.206,3,4
2165,198.12,99.79024,7175,BOS,26.0,Louisville,USA,1,11,24,4.6,1.8,1.6,0.7,0.015,0.142,0.188,0.518,0.19,4,4
2504,205.74,101.604608,7202,POR,24.0,,Spain,1,22,49,3.8,2.4,0.9,-9.0,0.044,0.131,0.139,0.462,0.079,1,3
